RESTAURANTNIT,CLIENTCODE,DATE,CODE PRODUCT
20430,16178,Sat Sep 26 09:12:03 COT 2020,14888
20430,16178,Sat Sep 26 09:12:03 COT 2020,18317
20430,16178,Sat Sep 26 09:12:03 COT 2020,14888
20430,16178,Sat Sep 26 09:12:03 COT 2020,18317
20431,16178,Sat Sep 26 09:12:03 COT 2020,10541
20431,16178,Sat Sep 26 09:12:03 COT 2020,10541
20432,16178,Sat Sep 26 09:12:03 COT 2020,3848
20432,16178,Sat Sep 26 09:12:03 COT 2020,3848
20433,16178,Sat Sep 26 09:12:03 COT 2020,15993
20433,16178,Sat Sep 26 09:12:03 COT 2020,15993
20434,16178,Sat Sep 26 09:12:03 COT 2020,7881
20434,16178,Sat Sep 26 09:12:03 COT 2020,7881
20435,16178,Sat Sep 26 09:12:03 COT 2020,9601
20435,16178,Sat Sep 26 09:12:03 COT 2020,9601
20436,16178,Sat Sep 26 09:12:03 COT 2020,3640
20436,16178,Sat Sep 26 09:12:03 COT 2020,3640
20437,16178,Sat Sep 26 09:12:03 COT 2020,15629
20437,16178,Sat Sep 26 09:12:03 COT 2020,15629
20438,16178,Sat Sep 26 09:12:03 COT 2020,14475
20438,16178,Sat Sep 26 09:12:03 COT 2020,14475
20439,16178,Sat Sep 26 09:12:03 COT 2020,13624
20439,16178,Sat Sep 26 09:12:03 COT 2020,13624
20440,16178,Sat Sep 26 09:12:03 COT 2020,2233
20440,16178,Sat Sep 26 09:12:03 COT 2020,2233
20441,16178,Sat Sep 26 09:12:03 COT 2020,13940
20441,16178,Sat Sep 26 09:12:03 COT 2020,13940
20442,16178,Sat Sep 26 09:12:03 COT 2020,7394
20442,16178,Sat Sep 26 09:12:03 COT 2020,7394
20443,16178,Sat Sep 26 09:12:03 COT 2020,4154
20443,16178,Sat Sep 26 09:12:03 COT 2020,4154
20444,16178,Sat Sep 26 09:12:03 COT 2020,19450
20444,16178,Sat Sep 26 09:12:03 COT 2020,19450
20445,16178,Sat Sep 26 09:12:03 COT 2020,18858
20445,16178,Sat Sep 26 09:12:03 COT 2020,18858
20446,16178,Sat Sep 26 09:12:03 COT 2020,17081
20446,16178,Sat Sep 26 09:12:03 COT 2020,17081
20447,16178,Sat Sep 26 09:12:03 COT 2020,10544
20447,16178,Sat Sep 26 09:12:03 COT 2020,10544
20447,16178,Sat Sep 26 09:12:03 COT 2020,10544
20447,16178,Sat Sep 26 09:12:03 COT 2020,10544
20448,16178,Sat Sep 26 09:12:03 COT 2020,10544
20448,16178,Sat Sep 26 09:12:03 COT 2020,10544
20448,16178,Sat Sep 26 09:12:03 COT 2020,10544
20448,16178,Sat Sep 26 09:12:03 COT 2020,10544
20449,16178,Sat Sep 26 09:12:03 COT 2020,9901
20449,16178,Sat Sep 26 09:12:03 COT 2020,9901
20450,16178,Sat Sep 26 09:12:03 COT 2020,9291
20450,16178,Sat Sep 26 09:12:03 COT 2020,9291
20451,16178,Sat Sep 26 09:12:03 COT 2020,6122
20451,16178,Sat Sep 26 09:12:03 COT 2020,6122
20452,16178,Sat Sep 26 09:12:03 COT 2020,13710
20452,16178,Sat Sep 26 09:12:03 COT 2020,13710
20453,16178,Sat Sep 26 09:12:03 COT 2020,2522
20453,16178,Sat Sep 26 09:12:03 COT 2020,2522
20454,16178,Sat Sep 26 09:12:03 COT 2020,1971
20454,16178,Sat Sep 26 09:12:03 COT 2020,1971
20454,16178,Sat Sep 26 09:12:03 COT 2020,1971
20454,16178,Sat Sep 26 09:12:03 COT 2020,1971
20455,16178,Sat Sep 26 09:12:03 COT 2020,1971
20455,16178,Sat Sep 26 09:12:03 COT 2020,1971
20455,16178,Sat Sep 26 09:12:03 COT 2020,1971
20455,16178,Sat Sep 26 09:12:03 COT 2020,1971
20456,16178,Sat Sep 26 09:12:03 COT 2020,16802
20456,16178,Sat Sep 26 09:12:03 COT 2020,16802
20457,16178,Sat Sep 26 09:12:03 COT 2020,10668
20457,16178,Sat Sep 26 09:12:03 COT 2020,10668
20458,16178,Sat Sep 26 09:12:03 COT 2020,8829
20458,16178,Sat Sep 26 09:12:03 COT 2020,8829
20459,16178,Sat Sep 26 09:12:03 COT 2020,14217
20459,16178,Sat Sep 26 09:12:03 COT 2020,15608
20459,16178,Sat Sep 26 09:12:03 COT 2020,14217
20459,16178,Sat Sep 26 09:12:03 COT 2020,15608
20460,16178,Sat Sep 26 09:12:03 COT 2020,5639
20460,16178,Sat Sep 26 09:12:03 COT 2020,5639
20461,16178,Sat Sep 26 09:12:03 COT 2020,17096
20461,16178,Sat Sep 26 09:12:03 COT 2020,17096
20462,16178,Sat Sep 26 09:12:03 COT 2020,2298
20462,16178,Sat Sep 26 09:12:03 COT 2020,2298
20463,16178,Sat Sep 26 09:12:03 COT 2020,12779
20463,16178,Sat Sep 26 09:12:03 COT 2020,12779
20464,16178,Sat Sep 26 09:12:03 COT 2020,18278
20464,16178,Sat Sep 26 09:12:03 COT 2020,18278
20465,16178,Sat Sep 26 09:12:03 COT 2020,2144
20465,16178,Sat Sep 26 09:12:03 COT 2020,2144
20466,16178,Sat Sep 26 09:12:03 COT 2020,13994
20466,16178,Sat Sep 26 09:12:03 COT 2020,13994
20467,16178,Sat Sep 26 09:12:03 COT 2020,13025
20467,16178,Sat Sep 26 09:12:03 COT 2020,13025
20468,16178,Sat Sep 26 09:12:03 COT 2020,13602
20468,16178,Sat Sep 26 09:12:03 COT 2020,19589
20468,16178,Sat Sep 26 09:12:03 COT 2020,13602
20468,16178,Sat Sep 26 09:12:03 COT 2020,19589
20469,16178,Sat Sep 26 09:12:03 COT 2020,12611
20469,16178,Sat Sep 26 09:12:03 COT 2020,12611
20470,16178,Sat Sep 26 09:12:03 COT 2020,19117
20470,16178,Sat Sep 26 09:12:03 COT 2020,19117
20470,16178,Sat Sep 26 09:12:03 COT 2020,19117
20470,16178,Sat Sep 26 09:12:03 COT 2020,19117
20471,16178,Sat Sep 26 09:12:03 COT 2020,19117
20471,16178,Sat Sep 26 09:12:03 COT 2020,19117
20471,16178,Sat Sep 26 09:12:03 COT 2020,19117
20471,16178,Sat Sep 26 09:12:03 COT 2020,19117
20472,16178,Sat Sep 26 09:12:03 COT 2020,17068
20472,16178,Sat Sep 26 09:12:03 COT 2020,17068
20473,16178,Sat Sep 26 09:12:03 COT 2020,16616
20473,16178,Sat Sep 26 09:12:03 COT 2020,16616
20473,16178,Sat Sep 26 09:12:03 COT 2020,16616
20473,16178,Sat Sep 26 09:12:03 COT 2020,16616
20474,16178,Sat Sep 26 09:12:03 COT 2020,16616
20474,16178,Sat Sep 26 09:12:03 COT 2020,16616
20474,16178,Sat Sep 26 09:12:03 COT 2020,16616
20474,16178,Sat Sep 26 09:12:03 COT 2020,16616
20475,16178,Sat Sep 26 09:12:03 COT 2020,6300
20475,16178,Sat Sep 26 09:12:03 COT 2020,6300
20476,16178,Sat Sep 26 09:12:03 COT 2020,6440
20476,16178,Sat Sep 26 09:12:03 COT 2020,6440
20477,16178,Sat Sep 26 09:12:03 COT 2020,19632
20477,16178,Sat Sep 26 09:12:03 COT 2020,19632
20478,16178,Sat Sep 26 09:12:03 COT 2020,13471
20478,16178,Sat Sep 26 09:12:03 COT 2020,13471
20479,16178,Sat Sep 26 09:12:03 COT 2020,2388
20479,16178,Sat Sep 26 09:12:03 COT 2020,2388
20480,16178,Sat Sep 26 09:12:03 COT 2020,3085
20480,16178,Sat Sep 26 09:12:03 COT 2020,3085
20481,16178,Sat Sep 26 09:12:03 COT 2020,14323
20481,16178,Sat Sep 26 09:12:03 COT 2020,14323
20482,16178,Sat Sep 26 09:12:03 COT 2020,16463
20482,16178,Sat Sep 26 09:12:03 COT 2020,16463
20483,16178,Sat Sep 26 09:12:03 COT 2020,1420
20483,16178,Sat Sep 26 09:12:03 COT 2020,1420
20484,16178,Sat Sep 26 09:12:03 COT 2020,17606
20484,16178,Sat Sep 26 09:12:03 COT 2020,17606
20485,16178,Sat Sep 26 09:12:03 COT 2020,8874
20485,16178,Sat Sep 26 09:12:03 COT 2020,8874
20486,16178,Sat Sep 26 09:12:03 COT 2020,11785
20486,16178,Sat Sep 26 09:12:03 COT 2020,11785
20487,16178,Sat Sep 26 09:12:03 COT 2020,2764
20487,16178,Sat Sep 26 09:12:03 COT 2020,2764
20488,16178,Sat Sep 26 09:12:03 COT 2020,14526
20488,16178,Sat Sep 26 09:12:03 COT 2020,14526
20489,16178,Sat Sep 26 09:12:03 COT 2020,10602
20489,16178,Sat Sep 26 09:12:03 COT 2020,10602
20490,16178,Sat Sep 26 09:12:03 COT 2020,12153
20490,16178,Sat Sep 26 09:12:03 COT 2020,12153
20491,16178,Sat Sep 26 09:12:03 COT 2020,14871
20491,16178,Sat Sep 26 09:12:03 COT 2020,14871
20492,16178,Sat Sep 26 09:12:03 COT 2020,1226
20492,16178,Sat Sep 26 09:12:03 COT 2020,1226
20493,16178,Sat Sep 26 09:12:03 COT 2020,13012
20493,16178,Sat Sep 26 09:12:03 COT 2020,13012
20494,16178,Sat Sep 26 09:12:03 COT 2020,9948
20494,16178,Sat Sep 26 09:12:03 COT 2020,9948
20494,16178,Sat Sep 26 09:12:03 COT 2020,9948
20494,16178,Sat Sep 26 09:12:03 COT 2020,9948
20495,16178,Sat Sep 26 09:12:03 COT 2020,9948
20495,16178,Sat Sep 26 09:12:03 COT 2020,9948
20495,16178,Sat Sep 26 09:12:03 COT 2020,9948
20495,16178,Sat Sep 26 09:12:03 COT 2020,9948
20496,16178,Sat Sep 26 09:12:03 COT 2020,9722
20496,16178,Sat Sep 26 09:12:03 COT 2020,9722
20497,16178,Sat Sep 26 09:12:03 COT 2020,18202
20497,16178,Sat Sep 26 09:12:03 COT 2020,18202
20498,16178,Sat Sep 26 09:12:03 COT 2020,15751
20498,16178,Sat Sep 26 09:12:03 COT 2020,15751
20499,16178,Sat Sep 26 09:12:03 COT 2020,3182
20499,16178,Sat Sep 26 09:12:03 COT 2020,3182
20500,16178,Sat Sep 26 09:12:03 COT 2020,2110
20500,16178,Sat Sep 26 09:12:03 COT 2020,2110
20500,16178,Sat Sep 26 09:12:03 COT 2020,2110
20500,16178,Sat Sep 26 09:12:03 COT 2020,2110
20501,16178,Sat Sep 26 09:12:03 COT 2020,2110
20501,16178,Sat Sep 26 09:12:03 COT 2020,2110
20501,16178,Sat Sep 26 09:12:03 COT 2020,2110
20501,16178,Sat Sep 26 09:12:03 COT 2020,2110
20502,16178,Sat Sep 26 09:12:03 COT 2020,2273
20502,16178,Sat Sep 26 09:12:03 COT 2020,2273
20503,16178,Sat Sep 26 09:12:03 COT 2020,11397
20503,16178,Sat Sep 26 09:12:03 COT 2020,11397
20504,16178,Sat Sep 26 09:12:03 COT 2020,15173
20504,16178,Sat Sep 26 09:12:03 COT 2020,15173
20505,16178,Sat Sep 26 09:12:03 COT 2020,6677
20505,16178,Sat Sep 26 09:12:03 COT 2020,6677
20506,16178,Sat Sep 26 09:12:03 COT 2020,14805
20506,16178,Sat Sep 26 09:12:03 COT 2020,14805
20507,16178,Sat Sep 26 09:12:03 COT 2020,7120
20507,16178,Sat Sep 26 09:12:03 COT 2020,7120
20508,16178,Sat Sep 26 09:12:03 COT 2020,6183
20508,16178,Sat Sep 26 09:12:03 COT 2020,6183
20509,16178,Sat Sep 26 09:12:03 COT 2020,17826
20509,16178,Sat Sep 26 09:12:03 COT 2020,17826
20510,16178,Sat Sep 26 09:12:03 COT 2020,19117
20510,16178,Sat Sep 26 09:12:03 COT 2020,19117
20510,16178,Sat Sep 26 09:12:03 COT 2020,19117
20510,16178,Sat Sep 26 09:12:03 COT 2020,19117
20511,16178,Sat Sep 26 09:12:03 COT 2020,19117
20511,16178,Sat Sep 26 09:12:03 COT 2020,19117
20511,16178,Sat Sep 26 09:12:03 COT 2020,19117
20511,16178,Sat Sep 26 09:12:03 COT 2020,19117
20512,16178,Sat Sep 26 09:12:03 COT 2020,1393
20512,16178,Sat Sep 26 09:12:03 COT 2020,1393
20513,16178,Sat Sep 26 09:12:03 COT 2020,2217
20513,16178,Sat Sep 26 09:12:03 COT 2020,2217
20514,16178,Sat Sep 26 09:12:03 COT 2020,5264
20514,16178,Sat Sep 26 09:12:03 COT 2020,5264
20515,16178,Sat Sep 26 09:12:03 COT 2020,1974
20515,16178,Sat Sep 26 09:12:03 COT 2020,1974
20516,16178,Sat Sep 26 09:12:03 COT 2020,18132
20516,16178,Sat Sep 26 09:12:03 COT 2020,18132
20517,16178,Sat Sep 26 09:12:03 COT 2020,10950
20517,16178,Sat Sep 26 09:12:03 COT 2020,10950
20518,16178,Sat Sep 26 09:12:03 COT 2020,10816
20518,16178,Sat Sep 26 09:12:03 COT 2020,10816
20519,16178,Sat Sep 26 09:12:03 COT 2020,2340
20519,16178,Sat Sep 26 09:12:03 COT 2020,2340
20520,16178,Sat Sep 26 09:12:03 COT 2020,7342
20520,16178,Sat Sep 26 09:12:03 COT 2020,7342
20521,16178,Sat Sep 26 09:12:03 COT 2020,16679
20521,16178,Sat Sep 26 09:12:03 COT 2020,16679
20522,16178,Sat Sep 26 09:12:03 COT 2020,18786
20522,16178,Sat Sep 26 09:12:03 COT 2020,18786
20523,16178,Sat Sep 26 09:12:03 COT 2020,10709
20523,16178,Sat Sep 26 09:12:03 COT 2020,10709
20524,16178,Sat Sep 26 09:12:03 COT 2020,6575
20524,16178,Sat Sep 26 09:12:03 COT 2020,6575
20525,16178,Sat Sep 26 09:12:03 COT 2020,19845
20525,16178,Sat Sep 26 09:12:03 COT 2020,19845
20526,16178,Sat Sep 26 09:12:03 COT 2020,6327
20526,16178,Sat Sep 26 09:12:03 COT 2020,6327
20527,16178,Sat Sep 26 09:12:03 COT 2020,8541
20527,16178,Sat Sep 26 09:12:03 COT 2020,8541
20528,16178,Sat Sep 26 09:12:03 COT 2020,7505
20528,16178,Sat Sep 26 09:12:03 COT 2020,7505
20529,16178,Sat Sep 26 09:12:03 COT 2020,8688
20529,16178,Sat Sep 26 09:12:03 COT 2020,8688
20530,16178,Sat Sep 26 09:12:03 COT 2020,19609
20530,16178,Sat Sep 26 09:12:03 COT 2020,19609
20531,16178,Sat Sep 26 09:12:03 COT 2020,12437
20531,16178,Sat Sep 26 09:12:03 COT 2020,12437
20532,16178,Sat Sep 26 09:12:03 COT 2020,5142
20532,16178,Sat Sep 26 09:12:03 COT 2020,5142
20533,16178,Sat Sep 26 09:12:03 COT 2020,6705
20533,16178,Sat Sep 26 09:12:03 COT 2020,6705
20534,16178,Sat Sep 26 09:12:03 COT 2020,4624
20534,16178,Sat Sep 26 09:12:03 COT 2020,4624
20535,16178,Sat Sep 26 09:12:03 COT 2020,17635
20535,16178,Sat Sep 26 09:12:03 COT 2020,17635
20536,16178,Sat Sep 26 09:12:03 COT 2020,16091
20536,16178,Sat Sep 26 09:12:03 COT 2020,16091
20537,16178,Sat Sep 26 09:12:03 COT 2020,12084
20537,16178,Sat Sep 26 09:12:03 COT 2020,12084
20538,16178,Sat Sep 26 09:12:03 COT 2020,14786
20538,16178,Sat Sep 26 09:12:03 COT 2020,14786
20539,16178,Sat Sep 26 09:12:03 COT 2020,11771
20539,16178,Sat Sep 26 09:12:03 COT 2020,11771
20540,16178,Sat Sep 26 09:12:03 COT 2020,14344
20540,16178,Sat Sep 26 09:12:03 COT 2020,14344
20541,16178,Sat Sep 26 09:12:03 COT 2020,19568
20541,16178,Sat Sep 26 09:12:03 COT 2020,19568
20542,16178,Sat Sep 26 09:12:03 COT 2020,6203
20542,16178,Sat Sep 26 09:12:03 COT 2020,6203
20543,16178,Sat Sep 26 09:12:03 COT 2020,3674
20543,16178,Sat Sep 26 09:12:03 COT 2020,3674
20544,16178,Sat Sep 26 09:12:03 COT 2020,1613
20544,16178,Sat Sep 26 09:12:03 COT 2020,1613
20545,16178,Sat Sep 26 09:12:03 COT 2020,8588
20545,16178,Sat Sep 26 09:12:03 COT 2020,6612
20545,16178,Sat Sep 26 09:12:03 COT 2020,8588
20545,16178,Sat Sep 26 09:12:03 COT 2020,6612
20546,16178,Sat Sep 26 09:12:03 COT 2020,8281
20546,16178,Sat Sep 26 09:12:03 COT 2020,8281
20547,16178,Sat Sep 26 09:12:03 COT 2020,11195
20547,16178,Sat Sep 26 09:12:03 COT 2020,11195
20548,16178,Sat Sep 26 09:12:03 COT 2020,9989
20548,16178,Sat Sep 26 09:12:03 COT 2020,9989
20549,16178,Sat Sep 26 09:12:03 COT 2020,1022
20549,16178,Sat Sep 26 09:12:03 COT 2020,1022
20550,16178,Sat Sep 26 09:12:03 COT 2020,18643
20550,16178,Sat Sep 26 09:12:03 COT 2020,18643
20551,16178,Sat Sep 26 09:12:03 COT 2020,12746
20551,16178,Sat Sep 26 09:12:03 COT 2020,12746
20552,16178,Sat Sep 26 09:12:03 COT 2020,6068
20552,16178,Sat Sep 26 09:12:03 COT 2020,6068
20553,16178,Sat Sep 26 09:12:03 COT 2020,7705
20553,16178,Sat Sep 26 09:12:03 COT 2020,7705
20554,16178,Sat Sep 26 09:12:03 COT 2020,10381
20554,16178,Sat Sep 26 09:12:03 COT 2020,10381
20555,16178,Sat Sep 26 09:12:03 COT 2020,3556
20555,16178,Sat Sep 26 09:12:03 COT 2020,3556
20556,16178,Sat Sep 26 09:12:03 COT 2020,10315
20556,16178,Sat Sep 26 09:12:03 COT 2020,10315
20557,16178,Sat Sep 26 09:12:03 COT 2020,10554
20557,16178,Sat Sep 26 09:12:03 COT 2020,10554
20558,16178,Sat Sep 26 09:12:03 COT 2020,7293
20558,16178,Sat Sep 26 09:12:03 COT 2020,7293
20559,16178,Sat Sep 26 09:12:03 COT 2020,16695
20559,16178,Sat Sep 26 09:12:03 COT 2020,16695
20560,16178,Sat Sep 26 09:12:03 COT 2020,5154
20560,16178,Sat Sep 26 09:12:03 COT 2020,5154
20561,16178,Sat Sep 26 09:12:03 COT 2020,2311
20561,16178,Sat Sep 26 09:12:03 COT 2020,2311
20562,16178,Sat Sep 26 09:12:03 COT 2020,4574
20562,16178,Sat Sep 26 09:12:03 COT 2020,4574
20563,16178,Sat Sep 26 09:12:03 COT 2020,17959
20563,16178,Sat Sep 26 09:12:03 COT 2020,17959
20564,16178,Sat Sep 26 09:12:03 COT 2020,18125
20564,16178,Sat Sep 26 09:12:03 COT 2020,18125
20565,16178,Sat Sep 26 09:12:03 COT 2020,1533
20565,16178,Sat Sep 26 09:12:03 COT 2020,1533
20565,16178,Sat Sep 26 09:12:03 COT 2020,1533
20565,16178,Sat Sep 26 09:12:03 COT 2020,1533
20566,16178,Sat Sep 26 09:12:03 COT 2020,1533
20566,16178,Sat Sep 26 09:12:03 COT 2020,1533
20566,16178,Sat Sep 26 09:12:03 COT 2020,1533
20566,16178,Sat Sep 26 09:12:03 COT 2020,1533
20567,16178,Sat Sep 26 09:12:03 COT 2020,3478
20567,16178,Sat Sep 26 09:12:03 COT 2020,3478
20568,16178,Sat Sep 26 09:12:03 COT 2020,4268
20568,16178,Sat Sep 26 09:12:03 COT 2020,4268
20569,16178,Sat Sep 26 09:12:03 COT 2020,18840
20569,16178,Sat Sep 26 09:12:03 COT 2020,18840
20570,16178,Sat Sep 26 09:12:03 COT 2020,7985
20570,16178,Sat Sep 26 09:12:03 COT 2020,7985
20571,16178,Sat Sep 26 09:12:03 COT 2020,19897
20571,16178,Sat Sep 26 09:12:03 COT 2020,19897
20572,16178,Sat Sep 26 09:12:03 COT 2020,7126
20572,16178,Sat Sep 26 09:12:03 COT 2020,7126
20573,16178,Sat Sep 26 09:12:03 COT 2020,18456
20573,16178,Sat Sep 26 09:12:03 COT 2020,18456
20574,16178,Sat Sep 26 09:12:03 COT 2020,3960
20574,16178,Sat Sep 26 09:12:03 COT 2020,3960
20575,16178,Sat Sep 26 09:12:03 COT 2020,15006
20575,16178,Sat Sep 26 09:12:03 COT 2020,15006
20576,16178,Sat Sep 26 09:12:03 COT 2020,1282
20576,16178,Sat Sep 26 09:12:03 COT 2020,1282
20576,16178,Sat Sep 26 09:12:03 COT 2020,1282
20576,16178,Sat Sep 26 09:12:03 COT 2020,1282
20577,16178,Sat Sep 26 09:12:03 COT 2020,1282
20577,16178,Sat Sep 26 09:12:03 COT 2020,1282
20577,16178,Sat Sep 26 09:12:03 COT 2020,1282
20577,16178,Sat Sep 26 09:12:03 COT 2020,1282
20578,16178,Sat Sep 26 09:12:03 COT 2020,5510
20578,16178,Sat Sep 26 09:12:03 COT 2020,5510
20579,16178,Sat Sep 26 09:12:03 COT 2020,17271
20579,16178,Sat Sep 26 09:12:03 COT 2020,17271
20580,16178,Sat Sep 26 09:12:03 COT 2020,7315
20580,16178,Sat Sep 26 09:12:03 COT 2020,7315
20581,16178,Sat Sep 26 09:12:03 COT 2020,15448
20581,16178,Sat Sep 26 09:12:03 COT 2020,15448
20582,16178,Sat Sep 26 09:12:03 COT 2020,1447
20582,16178,Sat Sep 26 09:12:03 COT 2020,1447
20583,16178,Sat Sep 26 09:12:03 COT 2020,12811
20583,16178,Sat Sep 26 09:12:03 COT 2020,12811
20584,16178,Sat Sep 26 09:12:03 COT 2020,6444
20584,16178,Sat Sep 26 09:12:03 COT 2020,6444
20585,16178,Sat Sep 26 09:12:03 COT 2020,4796
20585,16178,Sat Sep 26 09:12:03 COT 2020,4796
20586,16178,Sat Sep 26 09:12:03 COT 2020,5326
20586,16178,Sat Sep 26 09:12:03 COT 2020,5326
20587,16178,Sat Sep 26 09:12:03 COT 2020,8834
20587,16178,Sat Sep 26 09:12:03 COT 2020,8834
20588,16178,Sat Sep 26 09:12:03 COT 2020,11348
20588,16178,Sat Sep 26 09:12:03 COT 2020,11348
20589,16178,Sat Sep 26 09:12:03 COT 2020,2873
20589,16178,Sat Sep 26 09:12:03 COT 2020,2873
20590,16178,Sat Sep 26 09:12:03 COT 2020,6596
20590,16178,Sat Sep 26 09:12:03 COT 2020,6596
20591,16178,Sat Sep 26 09:12:03 COT 2020,17173
20591,16178,Sat Sep 26 09:12:03 COT 2020,17173
20592,16178,Sat Sep 26 09:12:03 COT 2020,12212
20592,16178,Sat Sep 26 09:12:03 COT 2020,12212
20593,16178,Sat Sep 26 09:12:03 COT 2020,16289
20593,16178,Sat Sep 26 09:12:03 COT 2020,16289
20594,16178,Sat Sep 26 09:12:03 COT 2020,10544
20594,16178,Sat Sep 26 09:12:03 COT 2020,10544
20594,16178,Sat Sep 26 09:12:03 COT 2020,10544
20594,16178,Sat Sep 26 09:12:03 COT 2020,10544
20595,16178,Sat Sep 26 09:12:03 COT 2020,10544
20595,16178,Sat Sep 26 09:12:03 COT 2020,10544
20595,16178,Sat Sep 26 09:12:03 COT 2020,10544
20595,16178,Sat Sep 26 09:12:03 COT 2020,10544
20596,16178,Sat Sep 26 09:12:03 COT 2020,7882
20596,16178,Sat Sep 26 09:12:03 COT 2020,7882
20597,16178,Sat Sep 26 09:12:03 COT 2020,2264
20597,16178,Sat Sep 26 09:12:03 COT 2020,2264
20598,16178,Sat Sep 26 09:12:03 COT 2020,15891
20598,16178,Sat Sep 26 09:12:03 COT 2020,15891
20599,16178,Sat Sep 26 09:12:03 COT 2020,10436
20599,16178,Sat Sep 26 09:12:03 COT 2020,10436
20600,16178,Sat Sep 26 09:12:03 COT 2020,13789
20600,16178,Sat Sep 26 09:12:03 COT 2020,13789
20601,16178,Sat Sep 26 09:12:03 COT 2020,9781
20601,16178,Sat Sep 26 09:12:03 COT 2020,9781
20602,16178,Sat Sep 26 09:12:03 COT 2020,14181
20602,16178,Sat Sep 26 09:12:03 COT 2020,14181
20603,16178,Sat Sep 26 09:12:03 COT 2020,13853
20603,16178,Sat Sep 26 09:12:03 COT 2020,13853
20604,16178,Sat Sep 26 09:12:03 COT 2020,15519
20604,16178,Sat Sep 26 09:12:03 COT 2020,15519
20605,16178,Sat Sep 26 09:12:03 COT 2020,5350
20605,16178,Sat Sep 26 09:12:03 COT 2020,5350
20606,16178,Sat Sep 26 09:12:03 COT 2020,2892
20606,16178,Sat Sep 26 09:12:03 COT 2020,2892
20607,16178,Sat Sep 26 09:12:03 COT 2020,16211
20607,16178,Sat Sep 26 09:12:03 COT 2020,16211
20608,16178,Sat Sep 26 09:12:03 COT 2020,1172
20608,16178,Sat Sep 26 09:12:03 COT 2020,1172
20609,16178,Sat Sep 26 09:12:03 COT 2020,7894
20609,16178,Sat Sep 26 09:12:03 COT 2020,7894
20609,16178,Sat Sep 26 09:12:03 COT 2020,7894
20609,16178,Sat Sep 26 09:12:03 COT 2020,7894
20610,16178,Sat Sep 26 09:12:03 COT 2020,7894
20610,16178,Sat Sep 26 09:12:03 COT 2020,7894
20610,16178,Sat Sep 26 09:12:03 COT 2020,7894
20610,16178,Sat Sep 26 09:12:03 COT 2020,7894
20611,16178,Sat Sep 26 09:12:03 COT 2020,18891
20611,16178,Sat Sep 26 09:12:03 COT 2020,18891
20612,16178,Sat Sep 26 09:12:03 COT 2020,15630
20612,16178,Sat Sep 26 09:12:03 COT 2020,15288
20612,16178,Sat Sep 26 09:12:03 COT 2020,15630
20612,16178,Sat Sep 26 09:12:03 COT 2020,15288
20613,16178,Sat Sep 26 09:12:03 COT 2020,12933
20613,16178,Sat Sep 26 09:12:03 COT 2020,12933
20614,16178,Sat Sep 26 09:12:03 COT 2020,15827
20614,16178,Sat Sep 26 09:12:03 COT 2020,15827
20615,16178,Sat Sep 26 09:12:03 COT 2020,18658
20615,16178,Sat Sep 26 09:12:03 COT 2020,18658
20616,16178,Sat Sep 26 09:12:03 COT 2020,9361
20616,16178,Sat Sep 26 09:12:03 COT 2020,9361
20617,16178,Sat Sep 26 09:12:03 COT 2020,5607
20617,16178,Sat Sep 26 09:12:03 COT 2020,5607
20618,16178,Sat Sep 26 09:12:03 COT 2020,18177
20618,16178,Sat Sep 26 09:12:03 COT 2020,18177
20619,16178,Sat Sep 26 09:12:03 COT 2020,4773
20619,16178,Sat Sep 26 09:12:03 COT 2020,4773
20620,16178,Sat Sep 26 09:12:03 COT 2020,13888
20620,16178,Sat Sep 26 09:12:03 COT 2020,13888
20621,16178,Sat Sep 26 09:12:03 COT 2020,16546
20621,16178,Sat Sep 26 09:12:03 COT 2020,16546
20622,16178,Sat Sep 26 09:12:03 COT 2020,9125
20622,16178,Sat Sep 26 09:12:03 COT 2020,9125
20623,16178,Sat Sep 26 09:12:03 COT 2020,15903
20623,16178,Sat Sep 26 09:12:03 COT 2020,15903
20624,16178,Sat Sep 26 09:12:03 COT 2020,6318
20624,16178,Sat Sep 26 09:12:03 COT 2020,6318
20625,16178,Sat Sep 26 09:12:03 COT 2020,8685
20625,16178,Sat Sep 26 09:12:03 COT 2020,8685
20626,16178,Sat Sep 26 09:12:03 COT 2020,12787
20626,16178,Sat Sep 26 09:12:03 COT 2020,12787
20627,16178,Sat Sep 26 09:12:03 COT 2020,11205
20627,16178,Sat Sep 26 09:12:03 COT 2020,11205
20628,16178,Sat Sep 26 09:12:03 COT 2020,6110
20628,16178,Sat Sep 26 09:12:03 COT 2020,6110
20629,16178,Sat Sep 26 09:12:03 COT 2020,17136
20629,16178,Sat Sep 26 09:12:03 COT 2020,17136
20630,16178,Sat Sep 26 09:12:03 COT 2020,15847
20630,16178,Sat Sep 26 09:12:03 COT 2020,15847
20631,16178,Sat Sep 26 09:12:03 COT 2020,1170
20631,16178,Sat Sep 26 09:12:03 COT 2020,1170
20632,16178,Sat Sep 26 09:12:03 COT 2020,17731
20632,16178,Sat Sep 26 09:12:03 COT 2020,17731
20633,16178,Sat Sep 26 09:12:03 COT 2020,12845
20633,16178,Sat Sep 26 09:12:03 COT 2020,12845
20634,16178,Sat Sep 26 09:12:03 COT 2020,19720
20634,16178,Sat Sep 26 09:12:03 COT 2020,19720
20635,16178,Sat Sep 26 09:12:03 COT 2020,10900
